packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
12.0,14.0,1502.0,3433.0,0.0,0.0,2.0,2.0,4.0,8.0,1014.0,2865.0,5559.0,4696.0,139.0,1420.0,517.0,1420.0,165.0,477.0,17460.0,17529.0,tp-link-kasa-smart-plug-hs105
31.0,26.0,3474.0,4641.0,0.0,0.0,2.0,2.0,16.0,16.0,2226.0,3593.0,53696.0,64431.0,139.0,1420.0,517.0,1420.0,130.0,446.0,68665.0,83557.0,tp-link-kasa-smart-plug-hs105
10.0,10.0,1474.0,3050.0,0.0,0.0,2.0,2.0,4.0,5.0,1066.0,2642.0,83.0,73.0,143.0,1420.0,565.0,1420.0,183.0,537.0,32.0,78.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2093.0,1876.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5585.0,5338.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3854.0,3460.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10555.0,10083.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1521.0,1361.0,139.0,1420.0,517.0,1420.0,165.0,516.0,3969.0,3795.0,tp-link-kasa-smart-plug-hs105
12.0,13.0,1593.0,3255.0,0.0,0.0,2.0,2.0,5.0,6.0,1105.0,2727.0,3423.0,3131.0,139.0,1420.0,517.0,1420.0,161.0,516.0,10936.0,3038.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2293.0,2055.0,139.0,1420.0,517.0,1420.0,165.0,516.0,6138.0,5868.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3965.0,3560.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10877.0,10390.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1078.0,961.0,139.0,1420.0,517.0,1420.0,165.0,516.0,2707.0,2589.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2297.0,2058.0,139.0,1420.0,517.0,1420.0,165.0,516.0,6150.0,5878.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1714.0,1703.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4773.0,4813.0,tp-link-kasa-smart-plug-hs105
11.0,13.0,1553.0,3255.0,0.0,0.0,2.0,2.0,5.0,6.0,1105.0,2727.0,2468.0,2049.0,139.0,1420.0,517.0,1420.0,161.0,516.0,7070.0,1959.0,tp-link-kasa-smart-plug-hs105
28.0,21.0,3253.0,4186.0,0.0,0.0,2.0,2.0,15.0,13.0,2125.0,3338.0,59403.0,80168.0,139.0,1420.0,517.0,1420.0,130.0,441.0,71633.0,84848.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2959.0,2654.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8017.0,7661.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1733.0,1552.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4574.0,4373.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2900.0,2600.0,139.0,1420.0,517.0,1420.0,165.0,516.0,7869.0,7512.0,tp-link-kasa-smart-plug-hs105
11.0,13.0,1553.0,3255.0,0.0,0.0,2.0,2.0,5.0,6.0,1105.0,2727.0,5638.0,4691.0,139.0,1420.0,517.0,1420.0,161.0,516.0,16564.0,4595.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3507.0,3147.0,139.0,1420.0,517.0,1420.0,165.0,516.0,9568.0,9139.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3308.0,2968.0,139.0,1420.0,517.0,1420.0,165.0,516.0,9006.0,8602.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3314.0,3306.0,139.0,1420.0,517.0,1420.0,165.0,516.0,9590.0,9622.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,5939.0,5931.0,139.0,1420.0,517.0,1420.0,165.0,516.0,17477.0,17506.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,8645.0,7771.0,139.0,1420.0,517.0,1420.0,165.0,516.0,24102.0,23014.0,tp-link-kasa-smart-plug-hs105
27.0,21.0,3102.0,4186.0,0.0,0.0,2.0,2.0,14.0,13.0,2014.0,3338.0,61556.0,80016.0,139.0,1420.0,517.0,1420.0,130.0,441.0,72831.0,79919.0,tp-link-kasa-smart-plug-hs105
34.0,28.0,4144.0,4519.0,0.0,0.0,4.0,2.0,18.0,14.0,2760.0,3375.0,48620.0,59417.0,139.0,1420.0,517.0,1420.0,136.0,444.0,48319.0,59108.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3855.0,3461.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10565.0,10095.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2071.0,1855.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5511.0,5266.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1850.0,1657.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4901.0,4685.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4190.0,3763.0,139.0,1420.0,517.0,1420.0,165.0,516.0,11511.0,10997.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4732.0,4250.0,139.0,1420.0,517.0,1420.0,165.0,516.0,13041.0,12456.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2764.0,2755.0,139.0,1420.0,517.0,1420.0,165.0,516.0,7938.0,7969.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,886.0,875.0,139.0,1420.0,517.0,1420.0,165.0,516.0,2312.0,2343.0,tp-link-kasa-smart-plug-hs105
11.0,12.0,1462.0,3215.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4868.0,4417.0,139.0,1420.0,517.0,1420.0,165.0,516.0,14216.0,14256.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3519.0,3159.0,139.0,1420.0,517.0,1420.0,165.0,516.0,9605.0,9177.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,8642.0,7769.0,139.0,1420.0,517.0,1420.0,165.0,516.0,24110.0,23020.0,tp-link-kasa-smart-plug-hs105
27.0,20.0,3112.0,4146.0,0.0,0.0,2.0,2.0,14.0,13.0,2024.0,3338.0,61574.0,84233.0,139.0,1420.0,517.0,1420.0,129.0,441.0,72850.0,87781.0,tp-link-kasa-smart-plug-hs105
11.0,10.0,742.0,4487.0,0.0,0.0,0.0,4.0,2.0,4.0,278.0,4063.0,2229.0,2467.0,139.0,1420.0,139.0,1420.0,0.0,233.0,5830.0,3081.0,tp-link-kasa-smart-plug-hs105
5.0,12.0,347.0,12190.0,0.0,0.0,0.0,9.0,1.0,9.0,139.0,11702.0,7185.0,2604.0,139.0,1420.0,139.0,1420.0,0.0,224.0,12336.0,3653.0,tp-link-kasa-smart-plug-hs105
13.0,12.0,2075.0,4783.0,0.0,0.0,3.0,4.0,5.0,6.0,1531.0,4287.0,501.0,501.0,139.0,1420.0,517.0,1420.0,181.0,466.0,1005.0,730.0,tp-link-kasa-smart-plug-hs105
21.0,16.0,2783.0,1655.0,0.0,0.0,2.0,0.0,11.0,11.0,1943.0,1015.0,89437.0,119243.0,517.0,133.0,517.0,133.0,166.0,19.0,98066.0,101714.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,709.0,701.0,139.0,1420.0,517.0,1420.0,165.0,516.0,1779.0,1808.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1738.0,1555.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4571.0,4370.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4078.0,3662.0,139.0,1420.0,517.0,1420.0,165.0,516.0,11200.0,10697.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4524.0,4063.0,139.0,1420.0,517.0,1420.0,165.0,516.0,12451.0,11892.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2963.0,2658.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8031.0,7673.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,10757.0,9672.0,139.0,1420.0,517.0,1420.0,165.0,516.0,30079.0,28719.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2405.0,2156.0,139.0,1420.0,517.0,1420.0,165.0,516.0,6457.0,6171.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2186.0,1958.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5852.0,5591.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1515.0,1356.0,139.0,1420.0,517.0,1420.0,165.0,516.0,3952.0,3779.0,tp-link-kasa-smart-plug-hs105
26.0,19.0,2971.0,4106.0,0.0,0.0,2.0,2.0,13.0,13.0,1923.0,3338.0,64040.0,88925.0,139.0,1420.0,517.0,1420.0,129.0,441.0,74325.0,93713.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1957.0,1752.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5189.0,4960.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3185.0,2857.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8651.0,8270.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3096.0,2778.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8414.0,8039.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,309.0,301.0,139.0,1420.0,517.0,1420.0,165.0,516.0,589.0,620.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1743.0,1559.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4580.0,4378.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1407.0,1258.0,139.0,1420.0,517.0,1420.0,165.0,516.0,3640.0,3482.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2295.0,2057.0,139.0,1420.0,517.0,1420.0,165.0,516.0,6160.0,5886.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1408.0,1259.0,139.0,1420.0,517.0,1420.0,165.0,516.0,3639.0,3481.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2855.0,2561.0,139.0,1420.0,517.0,1420.0,165.0,516.0,7731.0,7387.0,tp-link-kasa-smart-plug-hs105
13.0,13.0,1744.0,3340.0,0.0,0.0,2.0,2.0,6.0,7.0,1216.0,2812.0,23673.0,23667.0,139.0,1420.0,517.0,1420.0,152.0,495.0,60285.0,60313.0,tp-link-kasa-smart-plug-hs105
10.0,12.0,1422.0,3284.0,0.0,0.0,2.0,2.0,4.0,7.0,1014.0,2796.0,760.0,677.0,139.0,1420.0,517.0,1420.0,165.0,496.0,1820.0,1769.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1403.0,1255.0,139.0,1420.0,517.0,1420.0,165.0,516.0,3639.0,3480.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,585.0,577.0,139.0,1420.0,517.0,1420.0,165.0,516.0,1416.0,1446.0,tp-link-kasa-smart-plug-hs105
26.0,19.0,2971.0,4106.0,0.0,0.0,2.0,2.0,13.0,13.0,1923.0,3338.0,64061.0,88966.0,139.0,1420.0,517.0,1420.0,129.0,441.0,74275.0,93706.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,784.0,775.0,139.0,1420.0,517.0,1420.0,165.0,516.0,2003.0,2035.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2076.0,1860.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5540.0,5294.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3296.0,2957.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8975.0,8574.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,18288.0,18279.0,139.0,1420.0,517.0,1420.0,165.0,516.0,54504.0,54537.0,tp-link-kasa-smart-plug-hs105
26.0,19.0,2971.0,4106.0,0.0,0.0,2.0,2.0,13.0,13.0,1923.0,3338.0,64070.0,88963.0,139.0,1420.0,517.0,1420.0,129.0,441.0,74300.0,91291.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2850.0,2557.0,139.0,1420.0,517.0,1420.0,165.0,516.0,7722.0,7379.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1589.0,1581.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4426.0,4455.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2069.0,1853.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5505.0,5262.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3409.0,3060.0,139.0,1420.0,517.0,1420.0,165.0,516.0,9307.0,8891.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3967.0,3562.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10881.0,10393.0,tp-link-kasa-smart-plug-hs105
12.0,11.0,1502.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,6058.0,6656.0,139.0,1420.0,517.0,1420.0,165.0,516.0,19660.0,19681.0,tp-link-kasa-smart-plug-hs105
27.0,19.0,3112.0,4106.0,0.0,0.0,2.0,2.0,14.0,13.0,2024.0,3338.0,61572.0,88910.0,139.0,1420.0,517.0,1420.0,129.0,441.0,72844.0,93548.0,tp-link-kasa-smart-plug-hs105
18.0,15.0,2146.0,3590.0,0.0,0.0,2.0,1.0,8.0,8.0,1418.0,2982.0,38404.0,46627.0,139.0,2301.0,517.0,2301.0,139.0,729.0,62604.0,80174.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2072.0,1856.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5505.0,5263.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3470.0,3462.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10073.0,10076.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4079.0,3662.0,139.0,1420.0,517.0,1420.0,165.0,516.0,11191.0,10690.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1848.0,1655.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4892.0,4677.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3189.0,2862.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8680.0,8294.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4075.0,4066.0,139.0,1420.0,517.0,1420.0,165.0,516.0,11891.0,11894.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1466.0,1457.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4067.0,4069.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3744.0,3361.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10247.0,9789.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3193.0,2865.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8694.0,8305.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,6525.0,5864.0,139.0,1420.0,517.0,1420.0,165.0,516.0,18114.0,17298.0,tp-link-kasa-smart-plug-hs105
28.0,21.0,3051.0,4356.0,0.0,0.0,2.0,2.0,13.0,15.0,1923.0,3508.0,59295.0,80019.0,139.0,1420.0,517.0,1420.0,129.0,444.0,71581.0,84747.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1515.0,1355.0,139.0,1420.0,517.0,1420.0,165.0,516.0,3952.0,3779.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1961.0,1757.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5214.0,4983.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3849.0,3456.0,139.0,1420.0,517.0,1420.0,165.0,516.0,10545.0,10074.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,5298.0,4759.0,139.0,1420.0,517.0,1420.0,165.0,516.0,14644.0,13983.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1742.0,1558.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4574.0,4373.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,689.0,680.0,139.0,1420.0,517.0,1420.0,165.0,516.0,1714.0,1747.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,9619.0,8649.0,139.0,1420.0,517.0,1420.0,165.0,516.0,26875.0,25662.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3298.0,2960.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8991.0,8589.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2961.0,2656.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8020.0,7666.0,tp-link-kasa-smart-plug-hs105
10.0,13.0,1422.0,3393.0,0.0,0.0,2.0,2.0,4.0,8.0,1014.0,2865.0,759.0,717.0,139.0,1420.0,517.0,1420.0,165.0,477.0,1816.0,1765.0,tp-link-kasa-smart-plug-hs105
17.0,15.0,2005.0,3675.0,0.0,0.0,2.0,2.0,7.0,10.0,1317.0,3067.0,52880.0,60428.0,139.0,1420.0,517.0,1420.0,145.0,439.0,68330.0,82535.0,tp-link-kasa-smart-plug-hs105
11.0,13.0,1462.0,3393.0,0.0,0.0,2.0,2.0,4.0,8.0,1014.0,2865.0,1290.0,1226.0,139.0,1420.0,517.0,1420.0,165.0,477.0,3534.0,3564.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2181.0,1954.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5835.0,5577.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,2637.0,2365.0,139.0,1420.0,517.0,1420.0,165.0,516.0,7128.0,6811.0,tp-link-kasa-smart-plug-hs105
11.0,13.0,1553.0,3255.0,0.0,0.0,2.0,2.0,5.0,6.0,1105.0,2727.0,5872.0,4885.0,139.0,1420.0,517.0,1420.0,161.0,516.0,17257.0,4788.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1849.0,1656.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4900.0,4683.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,485.0,477.0,139.0,1420.0,517.0,1420.0,165.0,516.0,1117.0,1150.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,6168.0,6159.0,139.0,1420.0,517.0,1420.0,165.0,516.0,18148.0,18180.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,18168.0,16342.0,139.0,1420.0,517.0,1420.0,165.0,516.0,51038.0,48726.0,tp-link-kasa-smart-plug-hs105
32.0,32.0,3716.0,5136.0,0.0,0.0,2.0,2.0,18.0,19.0,2428.0,3848.0,51977.0,51971.0,139.0,1420.0,517.0,1420.0,131.0,451.0,67843.0,67864.0,tp-link-kasa-smart-plug-hs105
10.0,10.0,1474.0,3050.0,0.0,0.0,2.0,2.0,4.0,5.0,1066.0,2642.0,100.0,90.0,143.0,1420.0,565.0,1420.0,183.0,537.0,54.0,93.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3190.0,2862.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8674.0,8286.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1965.0,1760.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5218.0,4990.0,tp-link-kasa-smart-plug-hs105
11.0,11.0,1462.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1561.0,1553.0,139.0,1420.0,517.0,1420.0,165.0,516.0,4339.0,4368.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,1957.0,1753.0,139.0,1420.0,517.0,1420.0,165.0,516.0,5201.0,4971.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,4079.0,3663.0,139.0,1420.0,517.0,1420.0,165.0,516.0,11209.0,10707.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,3172.0,2847.0,139.0,1420.0,517.0,1420.0,165.0,516.0,8628.0,8244.0,tp-link-kasa-smart-plug-hs105
11.0,13.0,1553.0,3255.0,0.0,0.0,2.0,2.0,5.0,6.0,1105.0,2727.0,3767.0,3132.0,139.0,1420.0,517.0,1420.0,161.0,516.0,10972.0,3043.0,tp-link-kasa-smart-plug-hs105
10.0,11.0,1422.0,3175.0,0.0,0.0,2.0,2.0,4.0,6.0,1014.0,2727.0,12195.0,10967.0,139.0,1420.0,517.0,1420.0,165.0,516.0,34151.0,32607.0,tp-link-kasa-smart-plug-hs105
